Iteration,Fitness,Chromosomes
200,1006.22,[0.97, 0.4, 0.17, -0.03, -0.12, 0.01, 0.05, 0.06, 0.03, 0.03, 0.11, 0.11, -0.13, -0.05, -0.11, -0.11, -0.1, -0.17, -0.13, -0.17, -0.08, -0.08, 0.1, 0.14, 0.13, 0.1, 0.07, 0.03, -0.01, -0.07, -0.09, -0.03, -0.06, -0.01, 0.04, 0.04, 0.01, -0.03, -0.12, -0.11, -0.08, -0.13, -0.08, 0.01, 0.04, 0.12, 0.09, -0.02, -0.03, -0.04, -0.02, -0.01, -0.05, -0.03, 0.07, 0.05, 0.07, 0.06, 0.05, 0.03, -0.03, -0.05, -0.01, 0.0, -0.02, 0.04, 0.01, 0.01, 0.1, 0.08, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.05, -0.04, -0.03, -0.01, 0.04, 0.04, 0.03, 0.03, -0.02, -0.01, -0.02, 0.0, 0.03, 0.04, 0.08, 0.05, 0.05, 0.03, 0.02, 0.07, 0.03, 0.01, 0.0]
210,916.36,[0.46, 0.33, -0.04, -0.4, -0.08, -0.26, -0.13, 0.06, 0.03, 0.03, 0.11, 0.11, -0.13, -0.05, -0.11, -0.1, -0.1, -0.17, -0.11, -0.16, -0.08, -0.08, -0.05, 0.14, 0.15, 0.1, 0.07, 0.03, -0.01, -0.07, -0.09, -0.03, -0.06, -0.01, 0.04, 0.04, 0.01, -0.03, -0.12, -0.11, -0.08, -0.1, -0.08, 0.01, 0.04, 0.12, 0.04, -0.02, -0.02, -0.04, -0.02, -0.01, -0.05, -0.03, -0.02, 0.05, 0.07, 0.06, 0.05, 0.03, -0.03, -0.05, -0.01, 0.0, -0.02, 0.04, 0.01, 0.01, 0.1, 0.08, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.05, -0.04, -0.03, -0.01, 0.04, 0.04, 0.03, 0.03, -0.01, -0.01, -0.02, 0.0, 0.03, 0.04, 0.03, 0.05, 0.05, 0.03, 0.02, 0.07, 0.03, 0.01, 0.0]
220,817.17,[-0.55, -0.06, 0.26, 0.08, -0.19, -0.26, -0.13, 0.06, 0.03, 0.03, 0.11, 0.11, -0.13, -0.05, -0.11, -0.1, -0.1, -0.17, -0.13, -0.17, -0.08, -0.08, -0.05, 0.14, 0.13, 0.1, 0.07, 0.03, -0.01, -0.05, -0.06, -0.03, -0.06, -0.01, 0.04, 0.04, 0.01, -0.03, -0.12, -0.11, -0.08, -0.1, -0.08, 0.01, 0.04, 0.12, 0.04, -0.02, -0.02, -0.04, -0.02, -0.01, -0.05, -0.03, -0.02, 0.05, 0.07, 0.06, 0.05, 0.03, -0.03, -0.02, -0.01, 0.0, -0.02, 0.04, 0.01, 0.01, 0.1, 0.08, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.05, -0.04, -0.03, -0.01, 0.04, 0.04, 0.03, 0.03, -0.01, -0.01, -0.02, 0.0, 0.03, 0.04, 0.03, 0.05, 0.05, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
230,742.58,[0.04, 0.15, -0.16, 0.06, -0.08, 0.01, -0.16, -0.05, 0.03, 0.03, 0.02, 0.11, 0.0, -0.05, -0.11, -0.1, -0.1, -0.17, -0.13, -0.17, -0.08, -0.08, -0.05, 0.14, 0.13, 0.1, 0.07, 0.03, -0.01, -0.07, -0.05, -0.03, -0.06, -0.01, 0.04, 0.04, 0.01, -0.03, -0.12, -0.11, -0.08, -0.1, -0.08, -0.04, 0.04, 0.12, 0.04, -0.02, -0.02, -0.04, -0.02, -0.01, -0.05, -0.03, -0.02, 0.05, 0.07, 0.06, 0.05, 0.03, -0.03, -0.02, -0.01, 0.0, -0.02, 0.04, 0.01, 0.01, 0.01, 0.07, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.02, -0.04, -0.03, -0.01, 0.04, 0.04, 0.03, 0.03, -0.01, -0.01, -0.02, 0.0, 0.03, 0.04, 0.03, 0.05, 0.05, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
240,691.04,[0.41, -0.23, -0.16, -0.2, -0.12, 0.01, -0.16, 0.01, 0.03, 0.03, 0.11, 0.11, -0.13, -0.05, -0.11, -0.11, -0.1, -0.07, -0.13, -0.17, -0.08, -0.08, -0.05, -0.02, 0.13, 0.1, 0.07, 0.03, -0.01, -0.05, -0.05, -0.03, -0.06, -0.01, 0.04, 0.04, 0.01, -0.03, -0.12, -0.11, -0.08, -0.1, -0.08, -0.04, 0.04, -0.02, 0.04, -0.02, -0.02, -0.04, -0.02, -0.01, -0.05, -0.03, -0.02, 0.05, 0.07, 0.06, 0.05, 0.03, -0.03, -0.02, -0.01, 0.0, 0.02, 0.04, 0.01, 0.01, 0.01, 0.07, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.02, -0.04, -0.03, -0.01, 0.04, 0.04, 0.03, 0.03, -0.01, -0.01, -0.02, 0.0, 0.03, 0.04, 0.03, 0.05, 0.05, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
250,601.91,[0.1, -0.04, 0.26, -0.03, 0.1, 0.01, 0.05, 0.06, 0.03, 0.03, 0.11, 0.11, -0.13, -0.05, -0.11, -0.11, -0.1, -0.07, -0.13, -0.17, -0.08, -0.08, -0.05, 0.01, 0.13, 0.1, 0.07, 0.03, -0.01, -0.05, -0.06, -0.03, 0.01, -0.01, 0.01, 0.04, 0.01, -0.03, -0.12, -0.11, -0.08, -0.1, -0.08, -0.04, -0.04, -0.02, 0.04, -0.02, -0.02, -0.04, -0.02, -0.01, -0.05, -0.03, -0.02, -0.0, 0.03, 0.06, 0.05, 0.03, 0.01, -0.02, -0.01, 0.0, 0.02, 0.04, 0.01, 0.01, 0.01, 0.07, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.02, -0.04, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, -0.01, -0.01, -0.02, 0.0, 0.03, 0.04, 0.03, 0.05, 0.05, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
260,550.04,[0.07, 0.7, -0.16, -0.1, -0.0, 0.01, 0.05, 0.06, 0.03, 0.03, 0.02, 0.11, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.13, -0.17, -0.08, -0.08, -0.05, 0.01, 0.13, 0.1, 0.07, 0.03, -0.01, -0.05, -0.06, -0.03, 0.01, -0.01, 0.04, 0.04, 0.01, -0.03, -0.12, -0.11, -0.08, -0.1, -0.08, -0.04, -0.04, -0.02, -0.02, -0.02, -0.02, -0.04, -0.02, -0.01, -0.05, -0.03, -0.02, -0.0, 0.03, 0.06, 0.05, 0.03, 0.01, -0.02, -0.01, 0.0, 0.02, 0.04, 0.01, 0.01, 0.01, 0.07, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.02, -0.04, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, 0.0, -0.01, -0.0, 0.0, 0.03, 0.04, 0.03, 0.05, 0.05, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
270,498.6,[0.46, 0.14, -0.16, -0.1, -0.0, 0.01, 0.05, 0.06, 0.03, 0.03, 0.11, 0.09, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.13, -0.08, -0.08, -0.08, -0.05, 0.01, 0.13, 0.1, 0.07, 0.03, -0.01, -0.05, -0.06, -0.03, 0.01, -0.01, 0.04, 0.04, 0.01, -0.03, -0.07, -0.11, -0.08, -0.1, -0.08, -0.04, -0.04, -0.02, -0.02, -0.02, -0.02, -0.04, -0.02, -0.01, -0.05, -0.03, -0.01, -0.0, 0.03, 0.06, 0.05, 0.03, 0.01, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.07, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.02, -0.01, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, 0.0, -0.01, -0.0, 0.0, 0.03, 0.04, 0.03, 0.03, 0.05, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
280,477.41,[0.91, 0.14, -0.16, -0.1, -0.0, 0.01, 0.05, 0.06, 0.03, 0.03, 0.02, 0.09, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.13, -0.08, -0.08, -0.08, -0.05, 0.01, 0.13, 0.1, 0.07, 0.03, -0.01, -0.05, -0.06, -0.03, 0.01, -0.01, 0.01, 0.04, 0.01, -0.03, -0.07, -0.11, -0.08, -0.1, -0.08, -0.04, -0.04, -0.02, -0.02, -0.02, -0.02, -0.04, -0.02, -0.01, -0.05, -0.03, -0.01, -0.0, 0.03, 0.06, 0.05, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.07, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.02, -0.01, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, 0.0, -0.01, -0.0, 0.0, 0.01, 0.03, 0.03, 0.03, 0.05, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
290,425.07,[0.86, 0.31, -0.16, -0.03, -0.12, -0.23, -0.16, -0.05, 0.03, 0.03, 0.02, 0.09, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.13, -0.08, -0.08, -0.08, -0.05, 0.01, 0.05, 0.1, 0.07, 0.03, -0.01, -0.05, -0.06, -0.03, 0.01, -0.01, 0.01, 0.04, 0.01, -0.03, -0.07, -0.11, -0.08, -0.1, -0.08, -0.04, -0.04, -0.02, -0.02, -0.02, -0.02, -0.04, -0.02, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.05, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.03, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01, 0.0, -0.02, -0.01, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, 0.01, -0.01, -0.0, 0.0, 0.01, 0.03, 0.03, 0.03, 0.05, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
300,404.06,[-0.39, -0.69, -0.15, -0.03, -0.12, 0.01, 0.05, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.13, -0.08, -0.08, -0.08, -0.05, 0.01, 0.05, 0.1, 0.07, 0.03, -0.01, -0.05, -0.06, -0.03, 0.01, -0.01, 0.01, 0.04, 0.01, -0.03, -0.07, -0.05, -0.08, -0.1, -0.08, -0.04, -0.04, -0.02, -0.02, -0.02, -0.02, -0.04, -0.02, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.05, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.03, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.02, -0.01, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, 0.01, -0.01, -0.0, 0.0, 0.01, 0.03, 0.03, 0.03, 0.05, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
310,372.05,[0.19, 0.44, -0.0, 0.08, 0.11, 0.01, 0.05, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.13, -0.08, -0.08, -0.08, -0.05, 0.01, 0.05, 0.1, 0.07, 0.03, -0.01, -0.05, -0.05, -0.03, 0.01, -0.01, 0.01, 0.04, 0.01, -0.03, -0.06, -0.05, -0.08, -0.1, -0.08, -0.04, -0.04, -0.02, -0.02, -0.02, -0.02, -0.01, -0.02, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.05, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.03, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.02, -0.01, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, 0.01, -0.01, -0.0, 0.0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
320,347.77,[-0.53, 0.4, 0.17, -0.03, -0.12, 0.01, 0.05, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.13, -0.08, -0.08, -0.08, -0.05, 0.01, 0.05, 0.1, 0.07, 0.03, -0.01, -0.05, -0.05, -0.03, 0.01, -0.01, 0.01, 0.04, 0.01, -0.03, -0.06, -0.05, -0.08, -0.06, -0.08, -0.04, -0.04, -0.02, -0.02, -0.02, -0.02, -0.01, -0.02, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.03, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.02, -0.01, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, 0.01, 0.01, -0.0, 0.0, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
330,329.43,[0.56, 0.28, -0.09, 0.06, -0.0, 0.01, 0.05, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.09, -0.08, -0.08, -0.08, -0.05, 0.01, 0.05, 0.1, 0.07, 0.03, -0.01, -0.05, -0.05, -0.03, 0.01, -0.01, 0.01, 0.02, 0.01, -0.03, -0.06, -0.05, -0.08, -0.08, -0.08, -0.04, -0.04, -0.02, -0.02, -0.02, -0.02, -0.01, -0.02, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.02, -0.01, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
340,323.29,[0.91, 0.14, -0.09, 0.02, -0.0, 0.01, -0.01, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.09, -0.08, -0.08, -0.08, -0.05, 0.01, 0.05, 0.1, 0.07, 0.03, -0.01, -0.05, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.03, -0.06, -0.05, -0.08, -0.06, -0.08, -0.05, -0.04, -0.02, -0.02, -0.02, -0.02, -0.01, -0.02, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.02, -0.03, -0.03, -0.01, 0.02, 0.04, 0.03, 0.03, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.03, 0.02, 0.02, 0.03, 0.01, 0.0]
350,304.25,[0.51, -0.06, -0.0, 0.02, -0.0, 0.01, -0.01, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.09, -0.08, -0.08, -0.08, -0.03, 0.01, 0.05, 0.1, 0.07, 0.03, -0.01, -0.05, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.03, -0.04, -0.05, -0.08, -0.06, -0.08, -0.05, -0.04, -0.02, -0.02, -0.02, -0.02, -0.01, -0.02, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.02, -0.03, -0.02, -0.01, 0.02, 0.01, 0.03, 0.03, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.03, 0.01, 0.0]
360,296.44,[0.56, 0.28, -0.09, -0.1, -0.0, 0.01, -0.01, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.09, -0.08, -0.08, -0.08, -0.03, 0.01, 0.05, 0.1, 0.07, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.03, -0.04, -0.05, -0.04, -0.06, -0.08, -0.05, -0.04, -0.02, -0.02, -0.02, -0.02, -0.01, -0.02, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.02, -0.03, -0.02, -0.01, 0.02, 0.01, 0.03, 0.03, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.03, 0.01, 0.0]
370,284.34,[0.13, -0.32, -0.0, 0.06, -0.0, 0.01, -0.01, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.11, -0.11, -0.1, -0.07, -0.09, -0.08, -0.08, -0.08, -0.03, 0.01, 0.05, 0.1, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.03, -0.04, -0.05, -0.04, -0.06, -0.04, -0.05, -0.04, -0.03, -0.02, -0.02, -0.02, -0.01, -0.02, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.01, 0.02, 0.01, 0.03, 0.03, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.03, 0.01, 0.0]
380,279.88,[-0.58, 0.14, -0.0, -0.03, 0.07, 0.01, -0.01, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.06, -0.11, -0.1, -0.07, -0.09, -0.08, -0.08, -0.08, -0.03, 0.01, 0.05, 0.1, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.06, -0.04, -0.05, -0.04, -0.03, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.03, -0.0, -0.02, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.01, 0.02, 0.01, 0.03, 0.03, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.03, 0.01, 0.0]
390,270.19,[0.08, -0.06, -0.0, 0.02, -0.0, 0.01, -0.01, 0.06, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.06, -0.11, -0.1, -0.07, -0.07, -0.08, -0.08, -0.04, -0.03, 0.01, 0.05, 0.1, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.06, -0.04, -0.05, -0.04, -0.03, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.03, -0.0, 0.0, -0.01, 0.0, 0.02, -0.0, 0.01, 0.01, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.01, 0.02, 0.01, 0.03, 0.03, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.03, 0.01, 0.0]
400,265.52,[-0.24, -0.36, -0.1, -0.1, -0.0, 0.01, 0.05, 0.06, 0.03, 0.03, 0.02, -0.01, 0.0, -0.05, -0.06, -0.11, -0.1, -0.07, -0.09, -0.08, -0.08, -0.04, -0.03, 0.01, 0.05, 0.1, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.06, -0.04, -0.05, -0.04, -0.03, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.03, -0.0, 0.0, -0.01, 0.0, 0.02, -0.0, 0.0, 0.01, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.01, 0.02, 0.01, 0.03, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.03, 0.01, 0.0]
410,256.8,[-0.15, 0.45, 0.16, -0.1, -0.0, 0.01, 0.05, 0.06, 0.03, 0.03, 0.02, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.08, -0.08, -0.04, -0.03, 0.01, 0.05, 0.1, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.06, -0.04, -0.05, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.01, -0.0, 0.0, -0.01, 0.0, 0.02, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.01, 0.02, 0.01, 0.03, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.03, 0.01, 0.0]
420,248.56,[-0.04, -0.21, -0.09, -0.1, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, 0.02, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.08, -0.08, -0.04, -0.03, 0.01, 0.05, 0.1, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.02, -0.04, -0.03, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, -0.0, 0.03, 0.02, 0.03, 0.01, -0.0, 0.0, -0.01, 0.0, 0.02, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.01, 0.02, 0.01, 0.03, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.03, 0.01, 0.0]
430,233.82,[0.22, 0.0, -0.0, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.08, -0.08, -0.04, -0.03, 0.01, 0.05, 0.1, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.02, -0.04, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, 0.01, 0.03, 0.02, 0.03, 0.01, -0.0, 0.0, -0.01, 0.0, 0.02, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.01, 0.02, 0.01, 0.03, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.01, 0.01, 0.0]
440,228.54,[0.76, -0.32, 0.17, -0.1, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, 0.02, -0.02, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.08, -0.08, -0.04, -0.03, 0.01, 0.05, 0.0, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.02, -0.04, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, 0.01, 0.03, 0.02, 0.03, 0.01, -0.0, 0.0, -0.01, 0.0, 0.02, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.0, 0.02, 0.01, 0.03, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.01, 0.01, 0.0]
450,216.96,[-0.01, 0.1, -0.0, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, 0.02, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.08, -0.04, -0.03, 0.01, 0.05, 0.0, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.02, -0.04, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, 0.01, 0.03, 0.02, 0.03, 0.01, -0.0, 0.0, -0.01, 0.0, 0.02, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.0, 0.02, 0.01, 0.01, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.01, 0.01, 0.0]
460,207.9,[0.15, -0.06, -0.09, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, 0.02, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.01, -0.04, 0.0, 0.05, 0.03, -0.01, -0.03, -0.05, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, 0.01, 0.03, 0.02, 0.03, 0.01, -0.0, 0.0, -0.01, 0.0, 0.02, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.0, 0.02, 0.01, 0.01, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
